sentence,label_text,label
Thomson Resources : Becoming a substantial holder #ThomsonResources #Stock #MarketScreener https://t.co/wbm8bQsVNp https://t.co/HdE0V6lSnl,neutral,1
Three Black Friday Dividend ETF Deals. Keep reading: https://t.co/m4ZCFgZ3WV #stockmarket #markets #investing,neutral,1
took $PANW #4,neutral,1
took $PLAY #4,neutral,1
Took some $SLS for tomorrow,neutral,1
Top and Flop ETFs of Last Week,neutral,1
Top Insider Buys Highlight for the Week of Dec. 13,neutral,1
Top stock picks for 2020: The best of the biggest https://t.co/QDI9PQJdzo,neutral,1
Transenterix Inc (TRXC): Are Hedge Funds Right About This Stock?,neutral,1
US$51.00 - That's What Analysts Think Grubhub Inc. Is Worth After These Results,neutral,1
Value Investor Bill Miller’s New Stock Picks,neutral,1
"VIDEO☞ https://t.co/sqsajlr4gl Stock Market Analysis 11/22/19
$SPY $QQQ $IWM $XLF $SMH $IBB $AAPL $C $BAC #AVWAP",neutral,1
Waitr Holdings Inc. (WTRH) Is Burning These Hedge Funds,neutral,1
Wall Street's 7 Highest-Rated Stocks to Buy,neutral,1
WBK,neutral,1
We're A Little Worried About Graphite One's (CVE:GPH) Cash Burn Rate,neutral,1
"Were Hedge Funds Right About Piling Into PlayAGS, Inc. (AGS)?",neutral,1
We're Keeping An Eye On Entera Bio's (NASDAQ:ENTX) Cash Burn Rate,neutral,1
We're Keeping An Eye On MOGU's (NYSE:MOGU) Cash Burn Rate,neutral,1
We're Keeping An Eye On Riot Blockchain's (NASDAQ:RIOT) Cash Burn Rate,neutral,1
We're Keeping An Eye On Sangamo Therapeutics's (NASDAQ:SGMO) Cash Burn Rate,neutral,1
We're Not Worried About MediciNova's (NASDAQ:MNOV) Cash Burn,neutral,1
What a day. $SPY $ANET $SAGE $TCCO https://t.co/0fdjJRmy2S,neutral,1
"What Can We Make Of Lithia Motors, Inc.’s (NYSE:LAD) High Return On Capital?",neutral,1
"What Can We Make Of Paychex, Inc.’s (NASDAQ:PAYX) High Return On Capital?",neutral,1
"What Does Crown Holdings, Inc.'s (NYSE:CCK) P/E Ratio Tell You?",neutral,1
"What Does MAXIMUS, Inc.'s (NYSE:MMS) Share Price Indicate?",neutral,1
What Does Minth Group Limited's (HKG:425) Share Price Indicate?,neutral,1
What Does New Jersey Resources Corporation's (NYSE:NJR) P/E Ratio Tell You?,neutral,1
What Is Evoqua Water Technologies Corp.'s (NYSE:AQUA) Share Price Doing?,neutral,1
What Is Investors Real Estate Trust's (NYSE:IRET) Share Price Doing?,neutral,1
"What Kind Of Investor Owns Most Of Cleveland BioLabs, Inc. (NASDAQ:CBLI)?",neutral,1
What Kind Of Investor Owns Most Of North American Construction Group Ltd. (TSE:NOA)?,neutral,1
"What Kind Of Investor Owns Most Of Ritter Pharmaceuticals, Inc. (NASDAQ:RTTR)?",neutral,1
What Kind Of Share Price Volatility Should You Expect For Dundee Precious Metals Inc. (TSE:DPM)?,neutral,1
What Kind Of Share Price Volatility Should You Expect For The Macerich Company (NYSE:MAC)?,neutral,1
What Kind Of Shareholder Appears On The Autolus Therapeutics plc's (NASDAQ:AUTL) Shareholder Register?,neutral,1
"What Kind Of Shareholder Appears On The Daktronics, Inc.'s (NASDAQ:DAKT) Shareholder Register?",neutral,1
"What Kind Of Shareholder Appears On The Evoke Pharma, Inc.'s (NASDAQ:EVOK) Shareholder Register?",neutral,1
"What Kind Of Shareholder Owns Most Akari Therapeutics, Plc (NASDAQ:AKTX) Stock?",neutral,1
"What Kind Of Shareholder Owns Most CTT - Correios De Portugal, S.A. (ELI:CTT) Stock?",neutral,1
What Kind Of Shareholder Owns Most IGG Inc (HKG:799) Stock?,neutral,1
"What Kind Of Shareholder Owns Most SAExploration Holdings, Inc. (NASDAQ:SAEX) Stock?",neutral,1
What Kind Of Shareholders Own Aben Resources Ltd. (CVE:ABN)?,neutral,1
What Kind Of Shareholders Own Freehold Royalties Ltd. (TSE:FRU)?,neutral,1
"What Kind Of Shareholders Own Newater Technology, Inc. (NASDAQ:NEWA)?",neutral,1
What Kind Of Shareholders Own PEDEVCO Corp. (NYSEMKT:PED)?,neutral,1
What Kind Of Shareholders Own Public Joint Stock Company Gazprom (MCX:GAZP)?,neutral,1
What Percentage Of Brown-Forman Corporation (NYSE:BF.B) Shares Do Insiders Own?,neutral,1
What Percentage Of CruzSur Energy Corp. (CVE:CZR) Shares Do Insiders Own?,neutral,1
What Type Of Shareholder Owns Real Matters Inc.'s (TSE:REAL)?,neutral,1
"What You Must Know About Applied Optoelectronics, Inc.'s (NASDAQ:AAOI) Beta Value",neutral,1
What You Must Know About Preferred Bank's (NASDAQ:PFBC) Beta Value,neutral,1
"When Should You Buy Lincoln Electric Holdings, Inc. (NASDAQ:LECO)?",neutral,1
When Should You Buy Packaging Corporation of America (NYSE:PKG)?,neutral,1
When Will Amarin Stock Sell-Off Be Over?,neutral,1
Where will the Dow go from here?,neutral,1
Which Athleisure Stock Is the Best Buy Today?,neutral,1
Which Tech Mutual Fund to Buy: FWRLX or KTCAX?,neutral,1
Why 4 Coveted REITs May Be Among the Safest 2020 Income Vehicles,neutral,1
Why Walgreens Could Be Valued At $71/Share In A Leveraged Buyout,neutral,1
Will 3M Raise Its Dividend in 2020?,neutral,1
Will Adobe Continue Top Line Growth In FY 2020?,neutral,1
Will Caterpillar Raise Its Dividend in 2020?,neutral,1
Will Five Below Continue to Be Volatile in 2020?,neutral,1
Will Gamida Cell (NASDAQ:GMDA) Spend Its Cash Wisely?,neutral,1
Will Home Depot Raise Its Dividend in 2020?,neutral,1
Will Lowe's Raise Its Dividend in 2020?,neutral,1
Will Medicines Co Be the Next Target of Novartis?,neutral,1
Will Salesforce.com’s Volatility Continue into Next Year?,neutral,1
"Winnebago Industries, Inc. (WGO): Are Hedge Funds Right About This Stock?",neutral,1
"With EPS Growth And More, Gencor Industries (NASDAQ:GENC) Is Interesting",neutral,1
Would Games Workshop Group PLC (LON:GAW) Be Valuable To Income Investors?,neutral,1
$ADMP - Adamis Pharma -61% on FDA's Zimhi rejection https://t.co/JgCdMtpiZO,negative,0
"$AMRH (-8.7% pre) AMERI Holdings (AMRH) Announces 1-for-25 Reverse Stock Split to Regain Nasdaq Compliance

https://t.co/XP3DTVbbMM",negative,0
"$ASLN $KZIA $XXII - KL, CBAY among premarket losers https://t.co/ITIV0JhjBM",negative,0
$AYTU (-1.3% pre) Aytu BioScience Receives $23.0 Million from Warrant Exercises - SI https://t.co/i7KwoMuVvr,negative,0
$BXC (-3.5% pre) Form S-3 BlueLinx Holdings Inc. https://t.co/3hpRHqTF4a,negative,0
$CBAY (-76.9% pre) CymaBay Therapeutics Halts Clinical Development of Seladelpar - GN https://t.co/GZdaOP9sfB,negative,0
$CTSO (-18.9% pre) Cytosorbents (CTSO) temporarily pauses enrollment of its REFRESH 2-AKI study at the recommendati… https://t.co/3AacitcwiA,negative,0
$DIS - Disney -1.5% as Wells moves to side on parks worries https://t.co/KpVmXMYUHb,negative,0
$EDU - New Oriental -4% after rival discloses employee wrongdoing https://t.co/KWUtDIdiBI,negative,0
$FL - Foot Locker -5% after Telsey warning https://t.co/Zy2fcVSr5c,negative,0
$GME - GameStop -15% as sales evaporate https://t.co/vY8yNu0ddk,negative,0
"$HD is down 10% to $213 a share since Nov. 18, just before the company beat expectations on third-quarter earnings… https://t.co/jSqHG82RCz",negative,0
$IIVI - II-VI -7.8% after downside Q3 outlook https://t.co/JI8htQY7Y3,negative,0
"$IQ $BIDU - IQIYI -4% after short calls, report https://t.co/DJfC40Fgwz",negative,0
$KFY - Korn Ferry -2.4% on weak margins https://t.co/DW3Z3lK3PM,negative,0
"$KL (-10.8% pre) Kirkland Lake Gold (KL) to Acquire Detour Gold (DRGDF) in Stock Deal Valued at C$4.9 Billion - SI

https://t.co/c0Lo8LtbaY",negative,0
$MELI - MercadoLibre slips after margin miss https://t.co/1lZIGxchpa,negative,0
$MIME - Mimecast -7.6% after downside Q4 EBITDA forecast https://t.co/8G2xiPDACC,negative,0
$MRLN - Marlin Business Services -3.3% post Q4 results https://t.co/bS3t6QMQYJ,negative,0
"$MYO $YTEN - BHVN, JE among premarket losers https://t.co/a4N8cG2Jq6",negative,0
"$NFLX (-0.7% pre) Wells Fargo Downgrades Netflix (NFLX) to Underperform on Free Cash Flow Concerns, Still Sees Acqu… https://t.co/D9EZor24lS",negative,0
"$ONCS $CODX $EURN - CIM, EURN among premarke losers https://t.co/vZ1VLfePly",negative,0
"$QD (+1.8% pre) Qudian Inc. Announces Cancellation of 26,169,241 ADSs Purchased Under Share Repurchase Program, Rep… https://t.co/OgviZEQIos",negative,0
$QTT - Qutoutiao slides after short-seller report https://t.co/x2eEzFyy2Y,negative,0
$RCKT - Rocket Pharma down 5% after hours on equity offering https://t.co/sh8CK8vyUS,negative,0
$RNG - RingCentral: 40%+ Downside Due To Covid 19 Market Share Losses. https://t.co/X0hJzUMTD8 #stockmarket #finance #economy,negative,0
$ROAD - Construction Partners slips 19% post Q4 results miss; provides FY20 outlook https://t.co/00R6LD8U3K,negative,0
$SAEX (-9.8% pre) SAExploration Announces Receipt of Nasdaq Non-Compliance Letter - SI https://t.co/6o6zRnnfsf,negative,0
$SAVE $AAL $UAL - Airline stocks bid down on traffic concerns https://t.co/5qWAKlU1Na,negative,0
$SCANX: Large cap notable movers of interest -- BioNTech (BNTX) pulls back on above average volume https://t.co/iw2wzBPwnu,negative,0
$SEAC (-20.1% pre) SeaChange International Reports Fourth Quarter and Fiscal Year 2020 Financial Results - Accesswi… https://t.co/ZvnpKTeTnm,negative,0
$SHEN $SHEN $TMUS - Shentel falls after updating on T-Mobile affiliate talks https://t.co/QRzbYGeN4x,negative,0
$TAL - TAL Education -23% after fraud disclosure https://t.co/rj4urxOYLD,negative,0
"$UBER (-4.2% pre) Uber Loses London License Over Concerns for Rider Safety - BBG

https://t.co/zWmQdMXTcr",negative,0
$VRNS - Varonis -6% on wider-than-expected loss forecast https://t.co/bI9ePk3ikY,negative,0
$WBK - Westpac falls again as heat intensifies https://t.co/UdNrWGewdF,negative,0
$WWE - WWE -3.1% amid two-notch cut at Wells Fargo https://t.co/bXmi4CknQL,negative,0
$XERS - Xeris Pharma launches equity offering; shares down 3% after hours https://t.co/CyNLP2rS7J,negative,0
$ZM (-2.0% pre) Taiwan is taking cybersecurity seriously by banning the use of Zoom in government - Quartz https://t.co/zK7kcySMev,negative,0
$ZOM - Zomedica readies equity offering; shares down 12% after hours https://t.co/NUoOoRsvkA,negative,0
Abiomed down 9% on study questioning value of impella heart pump,negative,0
"ACB, MYGN among premarket losers",negative,0
Achieve Life Sciences down 34% after pricing equity offering,negative,0
Adamas down 40% as investors react to Gocovri effect in MS study,negative,0
Adamas Pharma plunges after mixed results in MS trial,negative,0
ADMA Biologics down 9% premarket after pricing equity offering,negative,0
"AGCO -4.2% on Q4 miss, soft guidance",negative,0
Amarin down 6% after Vascepa-stoked run-up; lack of effect in plaque study,negative,0
Amarin slips 3% on bearish coverage,negative,0
Anixa Bio down 16% on extended timeline for CAR T candidate,negative,0
Apparel stocks tumble after a pair of disappointing earnings https://t.co/qAD1ECHinA @business https://t.co/WuwTQCOCOL,negative,0
"AQST, PHR among premarket losers",negative,0
Arbutus bails on AB-452; shares down 15% premarket,negative,0
Assembly Bio down 6% premarket on pricing public offering,negative,0
Athenex shares fall 19% in morning trading,negative,0
ATyr Pharma down 4% premarket after pricing equity offering,negative,0
"Aurora Cannabis extends premarket losses, now down 5%",negative,0
Aurora Cannabis Sinks on Bad News Dump Analysts Fear Won’t End,negative,0
Aurora Cannabis stock slides 16% premarket,negative,0
"Aurora Cannabis’s stock in decline; CEO is out, cost cuts announced",negative,0
Autoliv -2% after setting new targets,negative,0
Aytu Bio's FQ1 miss-stoked selloff continues; shares down 17% premarket,negative,0
"BDX, GLOP among premarket losers",negative,0
Bear Signal Calls BIG Stock’s Rally Reversal,negative,0
Biohaven Stock Slides More Than 8% on Drug Trial Failure,negative,0
"Bitcoin sinks to lowest level since May, falling $3,000 in a month as China accelerates crackdown https://t.co/l03Dq6aRu5",negative,0
Bitcoin slides to six-month low as China warns of risks https://t.co/b6HuCtpHBd,negative,0
"Bitcoin: A Drop Below $8,000 Opens the Doors Toward $5,000",negative,0
Boeing’s stock hit by NTSB recommendation of ‘more robust’ 737-700 redesign,negative,0
Boeing’s stock is headed for its 12th decline in the past 14 sessions,negative,0
Boeing's stock dives after NTSB recommends 'more robust redesign' of 737-700s,negative,0
Brink's down on earnings miss,negative,0
Canada Goose -10% after hacking guidance due to coronavirus,negative,0
"Canada Goose Cuts Forecast on Coronavirus Impact, Shares Plunge",negative,0
Canada Goose Drops After Cutting Forecast on Drag From Virus,negative,0
Canada Goose shares slump on warning over virus impact,negative,0
Canada Goose's stock tumbles 14% toward a 2-yr. year premarket after Q3 results,negative,0
Canada Goose's stock tumbles after revenue outlook slashed as coronavirus has 'material negative impact',negative,0
"Casper Sleep shares slide 13% on second day of trading, falling below $12 IPO issue price",negative,0
"Casper Sleep shares slide 5% to trade at $10.46, below $12 IPO price",negative,0
"Casper Sleep stock down 12% on second day of trading, falls below IPO issue price",negative,0
Casper Sleep stock languishes below IPO issue price after falling 5%,negative,0
Chesapeake Energy's stock drops toward 25-year closing low as oil pulls back,negative,0
China's 21Vianet Group -3.4% on Q3 report,negative,0
China's Pinduoduo posts bigger loss as costs surge; shares tumble,negative,0
Ciena -2.5% after earnings miss,negative,0
Collegium launches convertible debt offering; shares down 10%,negative,0
"Comparable sales missed estimates at Home Depot, shares down 4.6% premarket",negative,0
Corbus Pharma down 13% premarket after pricing equity offering,negative,0
Costco shares fall 1.9% as analysts view latest quarter as good but not stellar,negative,0
Credit Suisse shares slump after Thiam's resignation,negative,0
CRISPR Therapeutics down 4% premarket on initial CTX001 data,negative,0
CRISPR Therapeutics down 5% after hours on equity offering,negative,0
CymaBat halts trial of seladelpar; shares dip 4%,negative,0
CymaBay shares fall 77% on halted trial,negative,0
CymaBay Therapeutics shares down 77% premarket after resuming trade following halt,negative,0
Digital Turbine -5% after Q3 revenue miss,negative,0
DMCI continues slide as government cancels extension of water concession deals - BusinessWorld Online,negative,0
Evolent down 6% on loss of key contract in NY,negative,0
"Exxon, Chevron results augur tough year ahead, shares drop 3% #economy #MarketScreener https://t.co/sABok0wweo https://t.co/BYDIfnQivg",negative,0
"Ford Stock Hit by CEO, China and Lack of Product",negative,0
Funko Stock Decimated Ahead of Massive Earnings Miss,negative,0
"Funko stock plummets 39%, shares downgraded after holiday season weakness",negative,0
Funko's stock plunges 39% premarket toward near 2-yr. low after Q4 warning late Wednesday,negative,0
GAMESTOP TUMBLES 15% AFTER MISSING 3Q COMP SALES ESTIMATE,negative,0
Glu Mobile Inc. (GLUU) Sinks -2.71% Today: Breaking Down The Root Causes - Find News,negative,0
Gorman-Rupp slips 6% post Q4 results miss,negative,0
GrubHub stock falls after D.A. Davidson turns bearish,negative,0
Hanesbrands -2% after rare bear call,negative,0
Hanesbrands trickles lower after operating profit miss,negative,0
Hargreaves top investor sells shares at discount; stock drops,negative,0
Hertz and Avis slide after Lyft announces car rental service,negative,0
"Home Depot cuts 2019 forecast after sales miss, shares drop",negative,0
Home Depot Falls Sharply After Release of 3rd-Quarter Results,negative,0
"Home Depot sales miss, shares plunge",negative,0
Home Depot's stock selloff a 78-point drag on the Dow,negative,0
"HP down 5% after Xerox bid rejection, counter offer hints",negative,0
Intelsat -17.5% as Pai calls for public C-band auction,negative,0
InVivo launches equity offering; shares down 17%,negative,0
Kellogg -6% after profit outlook disappoints,negative,0
Kellogg stock falls after weak guidance,negative,0
Kellogg's stock falls 3.5% premarket after Q4 results,negative,0
Kohl's cuts annual profit forecast after disappointing results; shares slump,negative,0
Kohl's shares slide 10.5% in premarket trade,negative,0
"Kohl's shares tank on earnings miss, retailer cuts fiscal 2019 earnings outlook",negative,0
Kohl's warning sends J.C. Penney and Dillard's lower,negative,0
"La Jolla shares fall on CEO departure, clinical trial results",negative,0
LogicBio -26% as FDA puts hold on LB-001,negative,0
Lowe's stock falls 2.0% premarket in wake of Home Depot's disappointing Q3 report,negative,0
Luckin Coffee stock sinks after anonymous report alleges fraud https://t.co/elHwFb5IXA,negative,0
Luminex Q4 cash flow up 24%; shares slip 1% after hours of soft Q1 outlook,negative,0
Macy’s Slumps as Website Hack Adds to Department-Store Malaise,negative,0
Macy's -6% as hard hats come out for earnings,negative,0
Macy's stock down 3.8% premarket,negative,0
Marvell stock falls after Cowen double downgrade,negative,0
MAXIMUS -2.9% post Q4 results,negative,0
MGM Growth falls 1.1% after starting share offering,negative,0
"Microsoft : Zoom shares slip over security concerns, rising competition #Microsoft #Stock #MarketScreener… https://t.co/NPFlQNuvrh",negative,0
MiRagen down 24% after pricing equity offering,negative,0
OncoSec Medical down 13% despite positive TOVA data in TNBC,negative,0
"PDD, URBN among premarket losers",negative,0
"Peloton stock plummets after the company reports widening loss, slowing revenue",negative,0
Penn National Gaming -4% after earnings,negative,0
"Perspecta -18% after Navy contract loss, downgrade",negative,0
Pinduoduo stock sinks on heavy volume after earnings,negative,0
Pinduoduo's stock plunges 23% premarket on heavy volume after Q3 results,negative,0
Popular Irish ETF skids lower after Sinn Fein election win,negative,0
Qualcomm Shares Dip Even After Q1 Earnings Beat Over China Coronavirus Outlook,negative,0
Qudian sinks 5.3% after year guidance revenue shrinks,negative,0
Rapt Therapeutics down 9% premarket after pricing equity offering,negative,0
Royal Mail shares slump on lowered mail volume guidance,negative,0
Salarius Pharma down 53% premarket after pricing equity offering,negative,0
Satellite stock Intelsat drops 40% after FCC 5G decision,negative,0
SciPlay -7.6% after two-notch downgrade,negative,0
Shares of mattress company Casper fall below IPO price in Day 2 on NYSE,negative,0
Silvercorp -20% as quarterly silver sales volumes remain flat,negative,0
"Simply Good Foods trades lower despite strong Q2 upside as virus concerns      
linger (SMPL) https://t.co/sJA3yEsiVc $SMPL",negative,0
Sinclair Broadcast -1.9% as Stephens cuts target,negative,0
Some Nucor (NYSE:NUE) Shareholders Are Down 11%,negative,0
"Stock Market Update: Macy's shares slide on retail weakness, potential credit card breach",negative,0
Tesla Inc. slumped in pre-market trading after the electric carmaker’s newly unveiled pickup truck elicited mixed r… https://t.co/KDcJiSWCOp,negative,0
