sentence_id,gold_label,perturbation,sentence
2588,negative,chardrop,"Temporary lay-offs , affecting the entire workforce , will also be implemented ."
4479,neutral,clean,"Deliveries are to start later in 2010 , and the volume will increase in the years 2011-2012 ."
4479,neutral,synonym,"Deliveries are to start later in 2010 , and the volume will increase in the years 2011-2012 ."
4479,neutral,negation,"Deliveries are to start later in 2010 , and the volume will increase in the years 2011-2012 . but this did not actually happen."
4479,neutral,numeric,"Deliveries are to start later in 20100 , and the volume will increase in the years 2011-2012 ."
4479,neutral,chardrop,"Deliveries are to start later in 2010 , and the volume will incrase in the yars 2011-212 ."
586,neutral,clean,"At end-August , Sampo was Nordea 's biggest shareholder with a 20.6 % stake , followed by the state with 19.9 % ."
586,neutral,synonym,"At end-August , Sampo was Nordea 's biggest shareholder with a 20.6 % stake , followed by the state with 19.9 % ."
586,neutral,negation,"At end-August , Sampo was Nordea 's biggest shareholder with a 20.6 % stake , followed by the state with 19.9 % . but this did not actually happen."
586,neutral,numeric,"At end-August , Sampo was Nordea 's biggest shareholder with a 2060 % stake , followed by the state with 19.9 % ."
586,neutral,chardrop,"At end-August , Sampo was Nordea 's biggest shareholder with a 20.6 % stake , followed by the state with 19.9 % ."
3262,positive,clean,Olvi has posted a strong set of figures for the first six months of this year .
3262,positive,synonym,Olvi has posted a robust set of figures for the first six months of this year .
3262,positive,negation,Olvi has posted a strong set of figures for the first six months of this year . but this did not actually happen.
3262,positive,numeric,Olvi has posted a strong set of figures for the first six months of this year .
3262,positive,chardrop,Olvi has posted a strong set of fiurs for the first six months of this year .
151,neutral,clean,Teleste was set up in 1954 and is divided into Broadband Cable Networks and Video Networks business areas .
151,neutral,synonym,Teleste was set up in 1954 and is divided into Broadband Cable Networks and Video Networks business areas .
151,neutral,negation,Teleste was set up in 1954 and is divided into Broadband Cable Networks and Video Networks business areas . but this did not actually happen.
151,neutral,numeric,Teleste was set up in 195.40 and is divided into Broadband Cable Networks and Video Networks business areas .
151,neutral,chardrop,Teleste was set up in 1954 and is divided into Broadband Cale Netrks an deo Networs usiness areas .
3551,neutral,clean,"We look forward to take part in the future development of the company , '' says Tomas Billing , President of Nordstjernan ."
3551,neutral,synonym,"We look forward to take part in the future development of the company , '' says Tomas Billing , President of Nordstjernan ."
3551,neutral,negation,"We look forward to take part in the future development of the company , '' says Tomas Billing , President of Nordstjernan . but this did not actually happen."
3551,neutral,numeric,"We look forward to take part in the future development of the company , '' says Tomas Billing , President of Nordstjernan ."
3551,neutral,chardrop,"We look forward to take part n the future development of the company , ' says Tomas Billing , President of Nordstjernan "
3076,neutral,clean,Some of the lay-offs will be implemented using part-time employment contracts .
3076,neutral,synonym,Some of the lay-offs will be implemented using part-time employment contracts .
3076,neutral,negation,Some of the lay-offs will be implemented using part-time employment contracts . but this did not actually happen.
3076,neutral,numeric,Some of the lay-offs will be implemented using part-time employment contracts .
3076,neutral,chardrop,Some o the lay-os will b implemented using pat-ti eploymnt contracs .
4809,positive,clean,The Group also has a strong global position in other fishing categories .
4809,positive,synonym,The Group also has a firm global position in other fishing categories .
4809,positive,negation,The Group also has a strong global position in other fishing categories . but this did not actually happen.
4809,positive,numeric,The Group also has a strong global position in other fishing categories .
4809,positive,chardrop,The Group also has a strong global position in other fishing categories .
3790,neutral,clean,The firm generated sales of 187 mln eur in 2005 .
3790,neutral,synonym,The firm generated sales of 187 mln eur in 2005 .
3790,neutral,negation,The firm generated sales of 187 mln eur in 2005 . but this did not actually happen.
3790,neutral,numeric,The firm generated sales of 18700 mln eur in 2005 .
3790,neutral,chardrop,The firm generatd sales of 187 mln eur i 20 .
996,neutral,clean,Pharmaceutical market in Poland Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Poland .
996,neutral,synonym,Pharmaceutical market in Poland Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Poland .
996,neutral,negation,Pharmaceutical market in Poland Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Poland . but this did not actually happen.
996,neutral,numeric,Pharmaceutical market in Poland Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Poland .
996,neutral,chardrop,Pharmaceutical market in Poland Global Research & Data Sevices published recenly a market analysis aout the pharmaceutical markets in Poland .
2236,positive,clean,"In recent months , Capman has taken significant steps to simplify its operations , CEO Lennart Simonsen said ."
2236,positive,synonym,"In recent months , Capman has taken significant steps to simplify its operations , CEO Lennart Simonsen said ."
2236,positive,negation,"In recent months , Capman has taken significant steps to simplify its operations , CEO Lennart Simonsen said . but this did not actually happen."
2236,positive,numeric,"In recent months , Capman has taken significant steps to simplify its operations , CEO Lennart Simonsen said ."
2236,positive,chardrop,"In recent monts , Capman has taken significant step to simlfy its opertions , CEO Lennart Simonsen said ."
3995,neutral,clean,The use of validation rule base enables verifying that processing rule bases managed by different administrators fulfil some set requirements .
3995,neutral,synonym,The use of validation rule base enables verifying that processing rule bases managed by different administrators fulfil some set requirements .
3995,neutral,negation,The use of validation rule base enables verifying that processing rule bases managed by different administrators fulfil some set requirements . but this did not actually happen.
3995,neutral,numeric,The use of validation rule base enables verifying that processing rule bases managed by different administrators fulfil some set requirements .
3995,neutral,chardrop,The use of vaidation rule base enables verifying that rocessing rule bases managed by differet administrators fulfl some et requirements .
4702,positive,clean,"Proving that good cellphone design is truly a work of art , the website for the Nokia 6131 provides a colorful canvas for the expression of mobile-inspired sentiments ."
4702,positive,synonym,"Proving that positive cellphone design is truly a work of art , the website for the Nokia 6131 provides a colorful canvas for the expression of mobile-inspired sentiments ."
4702,positive,negation,"Proving that good cellphone design is truly a work of art , the website for the Nokia 6131 provides a colorful canvas for the expression of mobile-inspired sentiments . but this did not actually happen."
4702,positive,numeric,"Proving that good cellphone design is truly a work of art , the website for the Nokia 613.10 provides a colorful canvas for the expression of mobile-inspired sentiments ."
4702,positive,chardrop,"Proving that god cellphone design is tuly a work of art , the website for the Nokia 6131 provdes a colorful cnvas fr te expression o obil-inspired sentiments ."
3963,neutral,clean,"Elite Residence Tower , a new development by Tameer , is located at the heart of Dubai Marina ."
3963,neutral,synonym,"Elite Residence Tower , a new development by Tameer , is located at the heart of Dubai Marina ."
3963,neutral,negation,"Elite Residence Tower , a new development by Tameer , is located at the heart of Dubai Marina . but this did not actually happen."
3963,neutral,numeric,"Elite Residence Tower , a new development by Tameer , is located at the heart of Dubai Marina ."
3963,neutral,chardrop,"Elite Rsidece ower , a new development by Tamer , is located at th ear of Duba Marina ."
1971,positive,clean,"Kesko pursues a strategy of healthy , focused growth concentrating on sales and services to consumer-customers ."
1971,positive,synonym,"Kesko pursues a strategy of healthy , focused rise concentrating on sales and services to consumer-customers ."
1971,positive,negation,"Kesko pursues a strategy of healthy , focused growth concentrating on sales and services to consumer-customers . but this did not actually happen."
