sentence_en,sentence,label_text,label
"The port facilities ' throughput is 250,000 TEUs and 7.5 mln tons of general cargo .",港口设施的吞吐量为25万TEU和750万吨通用货物。,neutral,1
It will focus on improving its profitability next year by streamlining operations .,它将在明年通过精简运营来提高盈利能力。,positive,2
"The order values at EUR 6.9 mn , and it consists of design services and hardware and software licences .",订单价值为6.9百万欧元，包括设计服务和硬件及软件许可。,neutral,1
"Helsinki 19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details .",2010年5月19日，芬兰公司Lemminkainen Oyj（HEL：LEM1S）宣布将在赫尔辛基市中心的托尤兰蒂区建造一座办公楼，但未披露财务细节。,neutral,1
Almost two thirds of Olvi 's net sales come from outside Finland .,几乎三分之二的奥利维净销售额来自芬兰以外。,neutral,1
"The company is in the process of building a new fleet and has placed orders for 10 P-Max tankers of 65,200 dwt .","该公司正在建造新的船队，并已订购了10艘容量为65,200载重吨的P-Max油轮。",positive,2
As an overall effect of the above-mentioned measures Glaston will recognize non-recurring expenses of EUR 12 million in the fourth quarter of 2008 .,上述措施的整体效果是，格拉松将在2008年第四季度确认1200万欧元的非经常性支出。,neutral,1
"The Network Test Business is part of Elektrobit 's Test and Automation Business Segment and employs 39 people in Finland and 22 people abroad , mainly in the US and Asia .",网络测试业务是Elektrobit的测试与自动化业务部门的一部分，在芬兰有39人，在国外，主要是美国和亚洲地区有22人。,neutral,1
The revenues of the business reached NOK 12 million for 2008 .,该业务2008年的收入达到1200万挪威克朗。,neutral,1
"With Aldata , we can help retailers ensure that their merchandising and selections reflect customer demand and their evolving shopping behavior . ''",与Aldata合作，我们可以帮助零售商确保他们的商品陈列和选择能够反映客户需求及其不断变化的购物行为。,neutral,1
"The portfolio comprises of 118,000 m2 of leasable space with a vacancy rate of roughly 5 % , let to around 140 tenants of which two of the largest are the Swedish government and Ericsson .","该投资组合包含118,000平方米的可租赁空间，空置率为大约5%，出租给约140个租户，其中最大的两个租户是瑞典政府和爱立信。",neutral,1
Sales of security and system packaging increased slightly .,安全和系统包装的销售额略有增加。,positive,2
The deal was worth about EUR 1.2 mn .,该交易价值约为1.2百万欧元。,neutral,1
"Because the application can be considered as a hacking application , it is classified by F-Secure as riskware .",由于该应用程序可以被视为黑客应用程序，因此F-Secure将其分类为风险软件。,neutral,1
The long-term contract is global .,长期合同是全球性的。,positive,2
Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .,运营结果包括非经常性项目从2009年的亏损2.67亿欧元上升至1.46亿欧元。,positive,2
Nokia Corp of Finland Tuesday said it has received a unified device managment contract with Finnish operator Elisa Oyj .,诺基亚公司周二表示，已与芬兰运营商埃利萨 oyj 签订了一份统一设备管理合同。,neutral,1
Earnings per share ( EPS ) in 2005 decreased to EUR1 .87 from EUR1 .89 in 2003 .,2005年的每股收益（EPS）从2003年的1.89欧元下降到1.87欧元。,negative,0
We are also pleased to welcome the new employees to Tieto . ',我们也很高兴欢迎新员工加入Tieto。,neutral,1
"After completion of the acquisition , Poyry 's oil and gas expertise will cover multi-discipline engineering and consulting services across the complete oil and gas asset lifecycle , including deepwater engineering services .",收购完成后，Poyry的石油和天然气专长将涵盖整个油汽资产生命周期的多学科工程和咨询服务，包括深水工程服务。,neutral,1
The expansion includes the doubling of the floor space and the addition of more lifting capacity and production equipment .,扩建包括将楼面面积翻倍，并增加更多的起重能力和生产设备。,positive,2
`` They 've already allocated money for the inventory .,他们已经为库存分配了资金。,neutral,1
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",芬兰硅片技术公司Okmetic Oyj（赫尔辛基证交所代码：OKM1V）于周四（7月8日）报告称，2008年1月至6月期间的营业利润为530万欧元，比2007年同期的330万欧元有所增长。,positive,2
Clothing chain Sepp+ñl+ñ 's net sales increased by 7.0 % to EUR 30.8 mn .,服装连锁Sepp+ñl+ñ的净销售额增长了7.0%，达到3080万欧元。,positive,2
Kemira shares closed at (  x20ac ) 16.66 ( $ 22US .71 ) .,凯米拉股票收盘价为（欧元）16.66（美元22.71）。,neutral,1
The vessels are the largest and fastest ropax vessels in the world that will be built by Fincantieri .,这些船舶将是芬坎蒂尼建造的世界最大的滚装客船，也是最快的。,neutral,1
"In 2008 , it generated net sales of EUR 9.3 million USD 13.1 m .",在2008年，它产生了净销售额930万欧元1310万美元。,neutral,1
"`` We are proud to welcome another distribution facility to north Mississippi and the region known as the logistics center of the United States , '' said Gray Swoope , executive director of MDA .",MDA的执行董事格雷·斯沃普说：“我们很高兴在北密西西比州和美国物流中心地区迎来又一个分拨中心。”,positive,2
"Under the rental agreement , Stockmann was committed to invest in the building of a bridge over the Gogol Street or build an underground tunnel for crossing the street by 2004 .",根据租赁协议，斯托克曼承诺在2004年前要么建造一座横跨果戈里街的桥，要么修建地下隧道以穿越街道。,neutral,1
"Kesko offers Hilton to open a hotel on Kalinisky prospect in a 18,000-square metres building because of these difficulties .","凯斯科向希尔顿提供在卡利尼斯基 Prospect 的一座面积为 18,000 平方米的建筑中开设酒店，因为存在这些困难。",neutral,1
`` NTC has a geographical presence that complements Ramirent 's existing network and brings us closer to our customers in the East Bohemia region in the CzechRepublic . '',NTC在捷克共和国东波希米亚地区拥有地理上的存在，补充了Ramirent现有的网络，并使我们更接近客户。,positive,2
SCANIA Morgan Stanley lifted the share target on Swedish heavy-duty truck and bus maker Scania AB to 330 crowns ( $ 42.4 - 35.2 euro ) from 310 crowns ( $ 39.8 - 33.1 euro ) .,斯堪尼亚摩根士丹利将瑞典重型卡车和客车制造商斯堪尼亚AB公司的股价目标上调至330克朗（42.4-35.2美元/39.8-33.1欧元），此前为310克朗（39.8-33.1美元/33.1-27.6欧元）。,positive,2
"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .",税前亏损总额为49.9百万欧元，而2008年对应时期亏损为15.4百万欧元。,negative,0
"Product deliveries will not be interrupted , the refiner said , giving no financial details .",产品交付不会中断，炼油商说，未提供财务细节。,neutral,1
Investments in product development stood at 6.0 mln euro ( $ 8.8 mln ) .,产品开发投资为600万欧元（约合880万美元）。,neutral,1
Runway Visual Range is a calculated assessment of the distance that a pilot can see down a runway .,跑道视程是飞行员沿跑道能看到的距离的计算评估。,neutral,1
The company 's strength is its Apetit brand .,公司的实力在于其Apetit品牌。,positive,2
Strong growth has continued also in China .,中国经济也继续保持强劲增长。,positive,2
"The staff reduction will start immediately , Glaston added .",裁员将立即开始，Glaston补充道。,negative,0
"The firm 's services include copying , printing , CAD-modelling , digital printing , scanning , SokoPro project bank and courier services .",该公司提供的服务包括复印、打印、CAD建模、数字印刷、扫描、SokoPro项目库和快递服务。,neutral,1
The European Central Bank ECB is anticipated to raise its benchmark interest rate in the second half of 2011 at the earliest .,欧洲中央银行ECB最早将于2011年下半年上调基准利率。,neutral,1
Total two offers were received by Contracting Authority for participating in this contract ; however the contract was allotted to Affecto Finland Oy .,总共收到了两家投标方的两份报价；然而，合同被授予了Affecto Finland Oy。,neutral,1
"In addition , the contract includes modification of the effluent treatment plant at Follum .",此外，合同还包括对福尔姆废水处理厂的修改。,neutral,1
